Det,etie_nomtienda_0,ID pedido,Sum_Cant piezas,Fecha de entrega,Estatus,Venta Neta,Fin de captura
1770,PATIO SANTA FE,27830742,20,7/10/2019 15:00,7,854.6969565,7/10/2019 11:42
2356,QUERETARO,27830744,24,7/10/2019 18:00,7,1189.656957,7/10/2019 11:41
3263,PILARES,27830746,19,7/10/2019 15:00,7,811.7169565,7/10/2019 11:42
3857,VILLA COAPA,27830747,21,7/10/2019 17:00,7,482.7669565,7/10/2019 11:42
3863,PERIFERICO SUR,27830748,4,7/10/2019 15:00,7,117.96,7/10/2019 11:43
3114,CUMBRES,27830750,32,7/10/2019 15:00,7,566.8469565,7/10/2019 11:42
1460,CUEMANCO,27830751,32,7/10/2019 15:00,7,638.9869565,7/10/2019 11:42
3876,LAS AGUILAS,27830752,41,7/10/2019 15:00,7,1162.466957,7/10/2019 11:41
3852,PLATEROS,27830753,35,7/10/2019 15:00,7,1045.896957,7/10/2019 11:42
3853,SAN MANUEL,27830755,12,7/10/2019 15:00,7,442.3969565,7/10/2019 11:43
3511,PORTAL TLALNEPANTLA,27830758,33,7/10/2019 15:00,7,585.1269565,7/10/2019 11:43
2044,VALLE ORIENTE,27830759,45,7/10/2019 15:00,7,1187.196957,7/10/2019 11:42
2382,INTERLOMAS,27830760,60,7/10/2019 15:00,7,1474.686957,7/10/2019 11:42
1770,PATIO SANTA FE,27830761,72,7/10/2019 15:00,7,2380.896957,7/10/2019 11:43
3848,TAXQUENA,27830762,51,7/10/2019 15:00,7,1819.626957,7/10/2019 11:42
3858,CUAJIMALPA,27830763,37,7/10/2019 18:00,7,1616.656957,7/10/2019 11:43
3846,BUENAVISTA,27830764,162,7/10/2019 15:00,7,3086.816957,7/10/2019 11:42
1032,LOMAS VERDES,27830767,101,7/10/2019 15:00,7,3180.516957,7/10/2019 11:43
4071,PATRIA,27830770,65,7/10/2019 15:00,7,2692.006957,7/10/2019 11:43
2384,LABNA CANCUN I,27830794,5,7/10/2019 15:00,7,-33.91304348,7/10/2019 11:46
3846,BUENAVISTA,27830795,10,7/10/2019 15:00,7,407.5869565,7/10/2019 11:44
2382,INTERLOMAS,27830796,11,7/10/2019 18:00,7,377.68,7/10/2019 11:44
3176,OJO DE AGUA TECAMAC,27830797,17,7/10/2019 15:00,7,281.3269565,7/10/2019 11:44
2384,LABNA CANCUN I,27830799,21,7/10/2019 15:00,7,721.59,7/10/2019 11:45
2464,MIRAMONTES,27830800,50,7/10/2019 16:00,7,1308.456957,7/10/2019 11:46
5469,RIO DE LOS REMEDIOS,27830801,23,7/10/2019 15:00,7,389.6969565,7/10/2019 11:46
2379,CULIACAN,27830802,25,7/10/2019 15:00,7,647.0669565,7/10/2019 11:45
3861,REVOLUCION,27830803,22,7/10/2019 15:00,7,350.6569565,7/10/2019 11:46
3854,PIRULES,27830805,43,7/10/2019 16:00,7,1266.296957,7/10/2019 11:46
4011,TIJUANA HIPODROMO,27830808,37,7/10/2019 13:00,7,657.5769565,7/10/2019 11:44
3504,AV JESUS DEL MONTE,27830809,29,7/10/2019 15:00,7,1216.986957,7/10/2019 11:44
3886,LAS ANIMAS,27830811,24,7/10/2019 18:00,7,559.6769565,7/10/2019 11:46
1489,HIPERPLAZA TEXCOCO,27830813,47,7/10/2019 17:00,7,1080.056957,7/10/2019 11:45
3852,PLATEROS,27830814,35,7/10/2019 19:00,7,793.0269565,7/10/2019 11:45
3863,PERIFERICO SUR,27830815,2,7/10/2019 15:00,7,64.38695652,7/10/2019 11:46
2379,CULIACAN,27830816,40,7/10/2019 17:00,7,1735.66,7/10/2019 11:44
3586,5 DE FEBRERO NORTE,27830817,33,7/10/2019 17:00,7,782.6969565,7/10/2019 11:46
1460,CUEMANCO,27830818,69,7/10/2019 16:00,7,1546.536957,7/10/2019 11:46
2644,PATIO TLALPAN,27830821,66,7/10/2019 19:00,7,1925.456957,7/10/2019 11:45
3845,UNIVERSIDAD,27830823,70,7/10/2019 15:00,7,1936.556957,7/10/2019 11:46
3854,PIRULES,27830824,84,7/10/2019 18:00,7,3332.036957,7/10/2019 11:44
3863,PERIFERICO SUR,27830826,62,7/10/2019 15:00,7,2651.906957,7/10/2019 11:44
3504,AV JESUS DEL MONTE,27830827,56,7/10/2019 17:00,7,916.1069565,7/10/2019 11:46
3876,LAS AGUILAS,27830828,64,7/10/2019 16:00,7,2422.766957,7/10/2019 11:46
2464,MIRAMONTES,27830829,50,7/10/2019 16:00,7,1308.456957,7/10/2019 11:47
2379,CULIACAN,27830830,3,7/10/2019 17:00,7,90.70695652,7/10/2019 11:47
3846,BUENAVISTA,27830832,7,7/10/2019 16:00,7,308.84,7/10/2019 11:47
2463,VERACRUZ,27830833,7,7/10/2019 18:00,7,145.54,7/10/2019 11:47
2689,FELIX CUEVAS,27830834,47,7/10/2019 16:00,7,530.8669565,7/10/2019 11:47
3511,PORTAL TLALNEPANTLA,27830835,13,7/10/2019 15:00,7,354.7969565,7/10/2019 11:47
1804,MACRO PLAZA OAXACA,27830837,14,7/10/2019 15:00,7,581.5369565,7/10/2019 11:47
3854,PIRULES,27830838,13,7/10/2019 15:00,7,488.7069565,7/10/2019 11:48
4547,EDUARDO MOLINA,27830839,9,7/10/2019 15:00,7,331.2069565,7/10/2019 11:47
2689,FELIX CUEVAS,27830840,7,7/10/2019 19:00,7,631.4469565,7/10/2019 11:48
3878,NINO OBRERO,27830842,2,7/10/2019 17:00,7,1463.8,7/10/2019 11:49
1460,CUEMANCO,27830844,11,7/10/2019 15:00,7,145.6669565,7/10/2019 11:47
2378,TAMPICO,27830847,26,7/10/2019 17:00,7,645.1569565,7/10/2019 11:48
1460,CUEMANCO,27830849,25,7/10/2019 15:00,7,948.1169565,7/10/2019 11:48
3747,PITILLAL,27830851,17,7/10/2019 15:00,7,618.1669565,7/10/2019 11:50
3852,PLATEROS,27830852,31,7/10/2019 18:00,7,664.1069565,7/10/2019 11:47
1621,LA ANTORCHA,27830854,39,7/10/2019 15:00,7,1098.356957,7/10/2019 11:47
3114,CUMBRES,27830855,26,7/10/2019 16:00,7,608.71,7/10/2019 11:48
1032,LOMAS VERDES,27830856,19,7/10/2019 15:00,7,877.8469565,7/10/2019 11:49
3061,PACHUCA,27830857,28,7/10/2019 20:00,7,1465.336957,7/10/2019 11:49
3031,IRRIGACION,27830858,11,7/10/2019 18:00,7,496.9,7/10/2019 11:48
1584,ESPACIO ESMERALDA,27830859,35,7/10/2019 15:00,7,1208.586957,7/10/2019 11:47
1027,SENDERO,27830860,34,7/10/2019 18:00,7,785.2469565,7/10/2019 11:49
2464,MIRAMONTES,27830861,29,7/10/2019 17:00,7,622.5469565,7/10/2019 11:48
3886,LAS ANIMAS,27830862,53,7/10/2019 19:00,7,2124.646957,7/10/2019 11:48
2670,TLALPAN,27830864,80,7/10/2019 19:00,7,2081.146957,7/10/2019 11:48
2466,CUITLAHUAC,27830866,77,7/10/2019 16:00,7,2236.076957,7/10/2019 11:48
3069,LOS CABOS,27830896,20,7/10/2019 14:00,7,1051.506957,7/10/2019 11:50
1770,PATIO SANTA FE,27830897,1,7/10/2019 16:00,7,282.0869565,7/10/2019 11:50
1107,IXTAPALUCA,27830898,20,7/10/2019 16:00,7,1498.8,7/10/2019 11:50
3863,PERIFERICO SUR,27830902,50,7/10/2019 16:00,7,1342.076957,7/10/2019 11:51
3876,LAS AGUILAS,27830904,17,7/10/2019 15:00,7,448.8369565,7/10/2019 11:51
2644,PATIO TLALPAN,27830906,6,7/10/2019 16:00,7,256.01,7/10/2019 11:52
3857,VILLA COAPA,27830907,8,7/10/2019 15:00,7,329.1569565,7/10/2019 11:51
3504,AV JESUS DEL MONTE,27830908,17,7/10/2019 18:00,7,517.2269565,7/10/2019 11:50
1203,SUPER PLAZA ECATEPEC,27830911,13,7/10/2019 21:00,7,646.6,7/10/2019 11:52
4719,SAN CRISTOBAL,27830912,5,7/10/2019 15:00,7,159.5669565,7/10/2019 11:52
3721,AVILA CAMACHO,27830913,36,7/10/2019 17:00,7,579.9069565,7/10/2019 11:50
1770,PATIO SANTA FE,27830915,21,7/10/2019 16:00,7,592.4569565,7/10/2019 11:50
1022,LOPEZ MATEOS,27830917,32,7/10/2019 16:00,7,765.8569565,7/10/2019 11:50
4011,TIJUANA HIPODROMO,27830920,32,7/10/2019 13:00,7,704.2169565,7/10/2019 11:50
1032,LOMAS VERDES,27830922,21,7/10/2019 19:00,7,773.4469565,7/10/2019 11:52
2034,LAS TORRES,27830923,32,7/10/2019 18:00,7,927.2669565,7/10/2019 11:50
2689,FELIX CUEVAS,27830924,26,7/10/2019 15:00,7,819.4069565,7/10/2019 11:51
1489,HIPERPLAZA TEXCOCO,27830927,117,7/10/2019 15:00,7,3349.056957,7/10/2019 11:52
1139,LA HUASTECA,27830928,10,7/10/2019 15:00,7,362.5569565,7/10/2019 11:52
3721,AVILA CAMACHO,27830930,50,7/10/2019 18:00,7,1903.956957,7/10/2019 11:52
3845,UNIVERSIDAD,27830931,37,7/10/2019 21:00,7,1747.546957,7/10/2019 11:52
1621,LA ANTORCHA,27830933,63,7/10/2019 16:00,7,2026.826957,7/10/2019 11:51
3862,AZCAPOTZALCO,27830934,41,7/10/2019 16:00,7,1150.236957,7/10/2019 11:52
1083,BARRANCA DEL MUERTO,27830935,60,7/10/2019 16:00,7,2379.266957,7/10/2019 11:51
5749,PLAZA DE TOROS,27830937,36,7/10/2019 15:00,7,1213.696957,7/10/2019 11:52
4155,TIJUANA 2000,27830938,34,7/10/2019 13:00,7,929.0769565,7/10/2019 11:52
2735,LA CRUZ,27830942,51,7/10/2019 15:00,7,1387.996957,7/10/2019 11:52
4018,SANTA MARIA COACALCO,27830975,1,7/10/2019 15:00,7,385.69,7/10/2019 11:53
1130,BELISARIO DOMINGUEZ,27830978,12,7/10/2019 15:00,7,242.7,7/10/2019 11:53
3877,TORRES DE LINDA VISTA,27830980,25,7/10/2019 15:00,7,827.8069565,7/10/2019 11:53
2466,CUITLAHUAC,27830981,13,7/10/2019 20:00,7,328.3069565,7/10/2019 11:53
3069,LOS CABOS,27830982,23,7/10/2019 14:00,7,605.2369565,7/10/2019 11:53
3863,PERIFERICO SUR,27830984,22,7/10/2019 15:00,7,467.6769565,7/10/2019 11:53
3790,METEPEC,27830985,26,7/10/2019 16:00,7,525.6169565,7/10/2019 11:53
3895,TEPIC,27830987,17,7/10/2019 15:00,7,430.9469565,7/10/2019 11:53
1032,LOMAS VERDES,27830988,22,7/10/2019 16:00,7,827.8469565,7/10/2019 11:54
2466,CUITLAHUAC,27830989,11,7/10/2019 18:00,7,254.78,7/10/2019 11:54
3854,PIRULES,27830990,2,7/10/2019 18:00,7,72.31,7/10/2019 11:54
2347,TLAHUAC,27830991,30,7/10/2019 17:00,7,1305.206957,7/10/2019 11:53
3863,PERIFERICO SUR,27830992,50,7/10/2019 16:00,7,-33.91304348,7/10/2019 11:55
1584,ESPACIO ESMERALDA,27830993,45,7/10/2019 16:00,7,710.8769565,7/10/2019 11:53
1770,PATIO SANTA FE,27830994,6,7/10/2019 16:00,7,212.9369565,7/10/2019 11:54
1016,MERIDA NORTE,27830995,33,7/10/2019 15:00,7,1460.146957,7/10/2019 11:53
2676,LA FE,27830996,14,7/10/2019 15:00,7,373.8869565,7/10/2019 11:54
2033,PLAZA ORIENTE,27830997,16,7/10/2019 21:00,7,852.5969565,7/10/2019 11:55
3061,PACHUCA,27830999,29,7/10/2019 16:00,7,364.2269565,7/10/2019 11:55
3848,TAXQUENA,27831000,20,7/10/2019 16:00,7,516.7869565,7/10/2019 11:55
2090,ANGELOPOLIS,27831003,36,7/10/2019 15:00,7,1213.086957,7/10/2019 11:55
3721,AVILA CAMACHO,27831004,31,7/10/2019 18:00,7,673.6069565,7/10/2019 11:55
2356,QUERETARO,27831005,52,7/10/2019 16:00,7,1452.57,7/10/2019 11:53
3850,ECHEGARAY,27831006,29,7/10/2019 19:00,7,1378.196957,7/10/2019 11:55
2384,LABNA CANCUN I,27831007,55,7/10/2019 17:00,7,1920.456957,7/10/2019 11:55
2466,CUITLAHUAC,27831008,62,7/10/2019 15:00,7,1267.846957,7/10/2019 11:54
1770,PATIO SANTA FE,27831009,50,7/10/2019 16:00,7,975.3669565,7/10/2019 11:54
3504,AV JESUS DEL MONTE,27831010,76,7/10/2019 15:00,7,2446.076957,7/10/2019 11:54
3863,PERIFERICO SUR,27831011,5,7/10/2019 21:00,7,1989.99,7/10/2019 11:54
1622,GOMEZ MORIN,27831015,64,7/10/2019 15:00,7,2455.076957,7/10/2019 11:53
3504,AV JESUS DEL MONTE,27831017,79,7/10/2019 15:00,7,2959.656957,7/10/2019 11:54
3876,LAS AGUILAS,27831019,28,7/10/2019 15:00,7,918.6869565,7/10/2019 11:55
2346,AGUASCALIENTES,27831021,25,7/10/2019 19:00,7,1048.916957,7/10/2019 11:55
3857,VILLA COAPA,27831022,81,7/10/2019 17:00,7,1971.466957,7/10/2019 11:54
1613,PLAYAS DE TIJUANA,27831024,45,7/10/2019 13:00,7,1538.296957,7/10/2019 11:55
3861,REVOLUCION,27831027,7,7/10/2019 15:00,7,142.7069565,7/10/2019 11:56
2433,TORRES LANDA,27831028,4,7/10/2019 16:00,7,343.12,7/10/2019 11:56
2839,XALAPA SUR,27831030,59,7/10/2019 15:00,7,573.4269565,7/10/2019 11:56
4628,LAS ANTENAS,27831031,7,7/10/2019 15:00,7,329,7/10/2019 11:58
3895,TEPIC,27831034,1,7/10/2019 21:00,7,430.17,7/10/2019 11:58
1801,CIUDAD JUDICIAL,27831035,3,7/10/2019 17:00,7,790.97,7/10/2019 11:57
3747,PITILLAL,27831037,14,7/10/2019 15:00,7,475.4569565,7/10/2019 11:56
2689,FELIX CUEVAS,27831038,8,7/10/2019 15:00,7,403.6069565,7/10/2019 11:57
2382,INTERLOMAS,27831039,14,7/10/2019 17:00,7,701.7869565,7/10/2019 11:56
3848,TAXQUENA,27831041,15,7/10/2019 15:00,7,380.2369565,7/10/2019 11:56
1622,GOMEZ MORIN,27831043,14,7/10/2019 17:00,7,382.31,7/10/2019 11:58
1770,PATIO SANTA FE,27831045,30,7/10/2019 19:00,7,593.5669565,7/10/2019 11:58
1130,BELISARIO DOMINGUEZ,27831046,32,7/10/2019 16:00,7,701.6269565,7/10/2019 11:56
2074,CARRETERA 57,27831047,31,7/10/2019 18:00,7,1283.1,7/10/2019 11:57
2384,LABNA CANCUN I,27831048,36,7/10/2019 20:00,7,887.2769565,7/10/2019 11:58
1032,LOMAS VERDES,27831050,30,7/10/2019 16:00,7,623.3469565,7/10/2019 11:58
2378,TAMPICO,27831051,37,7/10/2019 16:00,7,1437.336957,7/10/2019 11:56
2345,TEPEYAC,27831052,56,7/10/2019 15:00,7,2237.936957,7/10/2019 11:56
1139,LA HUASTECA,27831075,1,7/10/2019 15:00,7,192.8069565,7/10/2019 11:59
3718,EJERCITO MEXICANO,27831077,2,7/10/2019 16:00,7,27.96,7/10/2019 11:59
2466,CUITLAHUAC,27831078,12,7/10/2019 15:00,7,440.0169565,7/10/2019 12:00
3850,ECHEGARAY,27831080,4,7/10/2019 16:00,7,179.4469565,7/10/2019 12:00
2431,SAN LUIS POTOSI,27831081,5,7/10/2019 15:00,7,377.7169565,7/10/2019 12:00
4012,JARDINES DEL SOL,27831084,13,7/10/2019 18:00,7,378.9669565,7/10/2019 12:00
3586,5 DE FEBRERO NORTE,27831086,5,7/10/2019 15:00,7,49.6,7/10/2019 12:00
2464,MIRAMONTES,27831087,11,7/10/2019 16:00,7,464.3069565,7/10/2019 12:00
2433,TORRES LANDA,27831088,4,7/10/2019 15:00,7,112.5569565,7/10/2019 12:01
3790,METEPEC,27831089,19,7/10/2019 19:00,7,725.88,7/10/2019 11:59
1770,PATIO SANTA FE,27831090,6,7/10/2019 17:00,7,248.26,7/10/2019 12:01
3069,LOS CABOS,27831091,26,7/10/2019 14:00,7,779.0269565,7/10/2019 12:00
3863,PERIFERICO SUR,27831092,66,7/10/2019 15:00,7,1267.846957,7/10/2019 11:59
3554,MIL CUMBRES,27831094,27,7/10/2019 15:00,7,729.2869565,7/10/2019 12:01
3721,AVILA CAMACHO,27831097,56,7/10/2019 21:00,7,1857.83,7/10/2019 11:59
2464,MIRAMONTES,27831098,32,7/10/2019 17:00,7,889.3969565,7/10/2019 12:00
2347,TLAHUAC,27831099,49,7/10/2019 15:00,7,1667.126957,7/10/2019 11:59
2382,INTERLOMAS,27831101,34,7/10/2019 15:00,7,590.5969565,7/10/2019 12:01
2382,INTERLOMAS,27831102,41,7/10/2019 16:00,7,1170.176957,7/10/2019 11:59
3845,UNIVERSIDAD,27831103,20,7/10/2019 16:00,7,623.0769565,7/10/2019 12:01
4154,PERINORTE,27831105,8,7/10/2019 15:00,7,274.4469565,7/10/2019 12:01
3031,IRRIGACION,27831106,75,7/10/2019 15:00,7,2210.536957,7/10/2019 11:59
2382,INTERLOMAS,27831107,70,7/10/2019 15:00,7,3657.236957,7/10/2019 12:00
3854,PIRULES,27831108,57,7/10/2019 15:00,7,2009.756957,7/10/2019 12:01
2735,LA CRUZ,27831109,72,7/10/2019 16:00,7,1826.736957,7/10/2019 12:01
4071,PATRIA,27831113,5,7/10/2019 16:00,7,154.7069565,7/10/2019 12:04
2079,CD. JARDIN,27831115,37,7/10/2019 15:00,7,974.0569565,7/10/2019 12:02
2033,PLAZA ORIENTE,27831118,23,7/10/2019 21:00,7,728.68,7/10/2019 12:04
2356,QUERETARO,27831119,13,7/10/2019 15:00,7,561.0269565,7/10/2019 12:02
3851,AEROPUERTO,27831121,12,7/10/2019 15:00,7,231.4969565,7/10/2019 12:03
3851,AEROPUERTO,27831123,24,7/10/2019 15:00,7,847.5169565,7/10/2019 12:02
1016,MERIDA NORTE,27831125,20,7/10/2019 15:00,7,806.4569565,7/10/2019 12:03
2033,PLAZA ORIENTE,27831126,17,7/10/2019 15:00,7,724.1369565,7/10/2019 12:03
2345,TEPEYAC,27831128,34,7/10/2019 15:00,7,1396.326957,7/10/2019 12:03
4012,JARDINES DEL SOL,27831129,26,7/10/2019 18:00,7,356.4069565,7/10/2019 12:04
2356,QUERETARO,27831130,31,7/10/2019 15:00,7,830.1369565,7/10/2019 12:02
1015,IRAPUATO,27831131,31,7/10/2019 18:00,7,849.2069565,7/10/2019 12:03
3293,BOULEVARD RUIZ CORTINEZ,27831132,31,7/10/2019 15:00,7,1000.766957,7/10/2019 12:03
3263,PILARES,27831134,39,7/10/2019 17:00,7,1628.406957,7/10/2019 12:03
2448,PUNTA DEL ESTE,27831136,41,7/10/2019 16:00,7,949.8969565,7/10/2019 12:03
1613,PLAYAS DE TIJUANA,27831138,61,7/10/2019 14:00,7,1233.686957,7/10/2019 12:02
3876,LAS AGUILAS,27831139,49,7/10/2019 16:00,7,2049.796957,7/10/2019 12:03
2431,SAN LUIS POTOSI,27831142,86,7/10/2019 16:00,7,3079.876957,7/10/2019 12:02
2670,TLALPAN,27831174,13,7/10/2019 17:00,7,441.3269565,7/10/2019 12:05
1404,GALERIAS SALTILLO,27831175,12,7/10/2019 16:00,7,188.0869565,7/10/2019 12:07
3850,ECHEGARAY,27831177,8,7/10/2019 18:00,7,443.3,7/10/2019 12:06
3909,CORDOBA,27831180,12,7/10/2019 15:00,7,590.6769565,7/10/2019 12:05
2053,BLVD COLOSIO,27831181,14,7/10/2019 13:00,7,384.5869565,7/10/2019 12:06
1203,SUPER PLAZA ECATEPEC,27831182,13,7/10/2019 21:00,7,658.64,7/10/2019 12:06
3790,METEPEC,27831183,9,7/10/2019 16:00,7,242.4569565,7/10/2019 12:07
3878,NINO OBRERO,27831184,39,7/10/2019 15:00,7,929.5869565,7/10/2019 12:06
2463,VERACRUZ,27831185,15,7/10/2019 15:00,7,580.6069565,7/10/2019 12:06
3863,PERIFERICO SUR,27831186,47,7/10/2019 17:00,7,1022.536957,7/10/2019 12:07
3847,SATELITE,27831187,17,7/10/2019 15:00,7,696.2069565,7/10/2019 12:05
2033,PLAZA ORIENTE,27831188,26,7/10/2019 15:00,7,990.9669565,7/10/2019 12:05
2464,MIRAMONTES,27831190,35,7/10/2019 17:00,7,1356.226957,7/10/2019 12:06
3862,AZCAPOTZALCO,27831192,41,7/10/2019 19:00,7,998.4969565,7/10/2019 12:06
3845,UNIVERSIDAD,27831193,58,7/10/2019 17:00,7,1763.186957,7/10/2019 12:05
1770,PATIO SANTA FE,27831195,48,7/10/2019 16:00,7,1261.226957,7/10/2019 12:06
3846,BUENAVISTA,27831197,1,7/10/2019 20:00,7,128.45,7/10/2019 12:08
3886,LAS ANIMAS,27831198,50,7/10/2019 19:00,7,1660.766957,7/10/2019 12:05
3031,IRRIGACION,27831199,23,7/10/2019 16:00,7,851.4469565,7/10/2019 12:08
3852,PLATEROS,27831200,71,7/10/2019 18:00,7,0,7/10/2019 12:06
3854,PIRULES,27831201,58,7/10/2019 15:00,7,1810.356957,7/10/2019 12:05
1032,LOMAS VERDES,27831203,126,7/10/2019 16:00,7,3014.566957,7/10/2019 12:05
2344,LOMAS,27831204,81,7/10/2019 16:00,7,2128.146957,7/10/2019 12:06
2342,VALLARTA,27831206,38,7/10/2019 16:00,7,1045.446957,7/10/2019 12:07
3878,NINO OBRERO,27831207,17,7/10/2019 15:00,7,324.1469565,7/10/2019 12:07
3747,PITILLAL,27831253,3,7/10/2019 15:00,7,257.2069565,7/10/2019 12:08
1139,LA HUASTECA,27831254,61,7/10/2019 15:00,7,736.4469565,7/10/2019 12:08
3511,PORTAL TLALNEPANTLA,27831255,12,7/10/2019 15:00,7,218.1769565,7/10/2019 12:08
2466,CUITLAHUAC,27831257,13,7/10/2019 15:00,7,319.0569565,7/10/2019 12:08
2379,CULIACAN,27831259,14,7/10/2019 15:00,7,439.81,7/10/2019 12:09
2689,FELIX CUEVAS,27831261,27,7/10/2019 16:00,7,480.5469565,7/10/2019 12:08
1584,ESPACIO ESMERALDA,27831262,14,7/10/2019 15:00,7,639.1369565,7/10/2019 12:10
2463,VERACRUZ,27831263,10,7/10/2019 15:00,7,1037.046957,7/10/2019 12:10
3790,METEPEC,27831265,21,7/10/2019 16:00,7,587.0669565,7/10/2019 12:09
4073,POLIGONO,27831267,22,7/10/2019 15:00,7,391.5069565,7/10/2019 12:09
1833,LA PASTORA,27831268,20,7/10/2019 16:00,7,373.38,7/10/2019 12:09
3877,TORRES DE LINDA VISTA,27831269,17,7/10/2019 15:00,7,673.6969565,7/10/2019 12:10
3847,SATELITE,27831271,24,7/10/2019 17:00,7,974.3369565,7/10/2019 12:10
3263,PILARES,27831272,47,7/10/2019 20:00,7,845.8169565,7/10/2019 12:10
3586,5 DE FEBRERO NORTE,27831273,36,7/10/2019 19:00,7,762.3869565,7/10/2019 12:09
2676,LA FE,27831276,32,7/10/2019 17:00,7,993.7069565,7/10/2019 12:10
3747,PITILLAL,27831277,59,7/10/2019 15:00,7,1801.146957,7/10/2019 12:09
2342,VALLARTA,27831279,65,7/10/2019 17:00,7,2318.266957,7/10/2019 12:10
1656,CLUB DE GOLF,27831280,71,7/10/2019 15:00,7,3059.226957,7/10/2019 12:09
1656,CLUB DE GOLF,27831281,85,7/10/2019 15:00,7,2289.296957,7/10/2019 12:10
4549,LOS MOCHIS,27831282,68,7/10/2019 15:00,7,2056.446957,7/10/2019 12:08
1460,CUEMANCO,27831284,50,7/10/2019 16:00,7,1342.076957,7/10/2019 12:11
2033,PLAZA ORIENTE,27831286,26,7/10/2019 20:00,7,682.9869565,7/10/2019 12:11
1195,GALERIAS LAS TORRES,27831287,6,7/10/2019 15:00,7,272.0069565,7/10/2019 12:11
1003,PLAYA DEL CARMEN,27831288,3,7/10/2019 15:00,7,430.0469565,7/10/2019 12:12
3847,SATELITE,27831290,10,7/10/2019 15:00,7,386.7669565,7/10/2019 12:11
2346,AGUASCALIENTES,27831292,7,7/10/2019 15:00,7,343.6769565,7/10/2019 12:13
2044,VALLE ORIENTE,27831293,24,7/10/2019 15:00,7,239.7069565,7/10/2019 12:13
2356,QUERETARO,27831296,17,7/10/2019 16:00,7,1015.516957,7/10/2019 12:12
1054,COLIMA NORTE,27831297,14,7/10/2019 16:00,7,750.8969565,7/10/2019 12:11
3876,LAS AGUILAS,27831299,11,7/10/2019 19:00,7,337.7769565,7/10/2019 12:12
2689,FELIX CUEVAS,27831300,14,7/10/2019 17:00,7,718,7/10/2019 12:13
1032,LOMAS VERDES,27831301,18,7/10/2019 16:00,7,315.91,7/10/2019 12:12
1656,CLUB DE GOLF,27831302,25,7/10/2019 17:00,7,542.6,7/10/2019 12:12
3845,UNIVERSIDAD,27831303,25,7/10/2019 15:00,7,723.8769565,7/10/2019 12:11
1107,IXTAPALUCA,27831304,30,7/10/2019 21:00,7,1347.28,7/10/2019 12:11
1083,BARRANCA DEL MUERTO,27831308,21,7/10/2019 15:00,7,755.0869565,7/10/2019 12:13
2380,CD OBREGON,27831309,20,7/10/2019 18:00,7,763.66,7/10/2019 12:11
2735,LA CRUZ,27831311,32,7/10/2019 17:00,7,872.4769565,7/10/2019 12:12
2033,PLAZA ORIENTE,27831314,289,7/10/2019 16:00,7,3433.346957,7/10/2019 12:13
3061,PACHUCA,27831315,26,7/10/2019 19:00,7,379.45,7/10/2019 12:13
2344,LOMAS,27831316,37,7/10/2019 19:00,7,741.0769565,7/10/2019 12:11
3852,PLATEROS,27831317,23,7/10/2019 16:00,7,618.9569565,7/10/2019 12:14
4549,LOS MOCHIS,27831319,51,7/10/2019 18:00,7,1141.276957,7/10/2019 12:11
4073,POLIGONO,27831320,48,7/10/2019 15:00,7,1038.276957,7/10/2019 12:13
3854,PIRULES,27831322,46,7/10/2019 18:00,7,2079.9,7/10/2019 12:13
1054,COLIMA NORTE,27831323,15,7/10/2019 15:00,7,864.03,7/10/2019 12:13
3504,AV JESUS DEL MONTE,27831324,85,7/10/2019 16:00,7,2334.266957,7/10/2019 12:11
3858,CUAJIMALPA,27831326,67,7/10/2019 19:00,7,2400.886957,7/10/2019 12:13
3864,REFORMA,27831327,33,7/10/2019 17:00,7,698.6969565,7/10/2019 12:13
5749,PLAZA DE TOROS,27831352,7,7/10/2019 17:00,7,291.1269565,7/10/2019 12:14
3878,NINO OBRERO,27831354,10,7/10/2019 15:00,7,479.0169565,7/10/2019 12:14
1801,CIUDAD JUDICIAL,27831355,1,7/10/2019 21:00,7,805.3569565,7/10/2019 12:15
2076,MIGUEL ALEMAN,27831356,6,7/10/2019 15:00,7,359.8869565,7/10/2019 12:15
3845,UNIVERSIDAD,27831357,4,7/10/2019 15:00,7,51.60695652,7/10/2019 12:15
4048,MERIDA PENSIONES,27831359,15,7/10/2019 16:00,7,641.92,7/10/2019 12:15
5469,RIO DE LOS REMEDIOS,27831360,5,7/10/2019 17:00,7,328.9369565,7/10/2019 12:16
2466,CUITLAHUAC,27831363,5,7/10/2019 16:00,7,1012.646957,7/10/2019 12:16
2689,FELIX CUEVAS,27831365,18,7/10/2019 15:00,7,-33.91304348,7/10/2019 12:15
5469,RIO DE LOS REMEDIOS,27831366,12,7/10/2019 15:00,7,659.6969565,7/10/2019 12:15
3846,BUENAVISTA,27831367,13,7/10/2019 15:00,7,414.4669565,7/10/2019 12:15
2090,ANGELOPOLIS,27831368,27,7/10/2019 15:00,7,711.39,7/10/2019 12:14
3015,ENSENADA,27831370,33,7/10/2019 13:00,7,897.3669565,7/10/2019 12:14
1016,MERIDA NORTE,27831373,14,7/10/2019 15:00,7,555.1569565,7/10/2019 12:16
3031,IRRIGACION,27831374,31,7/10/2019 17:00,7,925.3369565,7/10/2019 12:15
3862,AZCAPOTZALCO,27831375,39,7/10/2019 20:00,7,1433.776957,7/10/2019 12:15
2382,INTERLOMAS,27831377,46,7/10/2019 15:00,7,1226.076957,7/10/2019 12:15
